source_row,property_size,location,renovation_cost,post_renovation_value,unit_type,sqft_renovated,sqft_to_add,material_grade,structural_change,reno_bathroom,reno_bedroom,reno_kitchen,reno_living_room,reno_other_custom,reno_full_renovation
3439,2482,611849.4788960892,279117.29,780569.8763928572,bedroom,291,0.0,2,0,0,1,0,0,0,0
3439,2482,611849.4788960892,279117.29,780569.8763928572,bedroom,268,0.0,0,0,0,1,0,0,0,0
3439,2482,611849.4788960892,279117.29,780569.8763928572,bedroom,269,0.0,1,0,0,1,0,0,0,0
3439,2482,611849.4788960892,279117.29,780569.8763928572,bedroom,294,0.0,0,0,0,1,0,0,0,0
3439,2482,611849.4788960892,279117.29,780569.8763928572,bathroom,125,0.0,0,0,1,0,0,0,0,0
3439,2482,611849.4788960892,279117.29,780569.8763928572,bathroom,119,0.0,1,0,1,0,0,0,0,0
3439,2482,611849.4788960892,279117.29,780569.8763928572,kitchen,312,301.0,1,1,0,0,1,0,0,0
3440,697,453214.30405612406,51867.82000000001,167080.98160000003,bedroom,130,0.0,2,0,0,1,0,0,0,0
3440,697,453214.30405612406,51867.82000000001,167080.98160000003,bathroom,63,0.0,2,0,1,0,0,0,0,0
3441,826,362556.9047908152,67534.72,317038.74960000004,bedroom,149,0.0,2,0,0,1,0,0,0,0
3441,826,362556.9047908152,67534.72,317038.74960000004,bathroom,83,0.0,0,0,1,0,0,0,0,0
3441,826,362556.9047908152,67534.72,317038.74960000004,kitchen,163,0.0,0,0,0,0,1,0,0,0
3442,2029,589379.4798394532,79707.88,548984.38805,living room,371,0.0,0,0,0,0,0,1,0,0
3442,2029,589379.4798394532,79707.88,548984.38805,other/custom,405,0.0,2,0,0,0,0,0,1,0
3443,702,422600.3971445641,48413.34,209704.86029999997,living room,127,0.0,2,0,0,0,0,1,0,0
3443,702,422600.3971445641,48413.34,209704.86029999997,other/custom,126,0.0,1,0,0,0,0,0,1,0
3444,1924,607003.9708666095,249198.66,552471.5896,bedroom,299,0.0,1,0,0,1,0,0,0,0
3444,1924,607003.9708666095,249198.66,552471.5896,bedroom,285,0.0,2,0,0,1,0,0,0,0
3444,1924,607003.9708666095,249198.66,552471.5896,bedroom,305,0.0,1,0,0,1,0,0,0,0
3444,1924,607003.9708666095,249198.66,552471.5896,bathroom,118,151.0,1,1,1,0,0,0,0,0
3444,1924,607003.9708666095,249198.66,552471.5896,bathroom,111,0.0,2,0,1,0,0,0,0,0
3444,1924,607003.9708666095,249198.66,552471.5896,other/custom,365,0.0,1,0,0,0,0,0,1,0
3445,6878,2511284.4665295603,88103.77,2609569.7697999994,living room,415,301.0,2,1,0,0,0,1,0,0
3445,6878,2511284.4665295603,88103.77,2609569.7697999994,other/custom,379,0.0,0,0,0,0,0,0,1,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,250,0.0,2,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,262,0.0,1,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,280,322.0,2,1,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,313,0.0,2,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,284,0.0,1,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,274,0.0,2,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,281,0.0,2,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,bedroom,271,0.0,2,0,0,1,0,0,0,0
3446,3683,749690.1337423729,399671.68,848182.06725,living room,358,301.0,2,1,0,0,0,1,0,0
3447,1766,514826.1349765647,87865.54,631397.0556,bathroom,134,0.0,0,0,1,0,0,0,0,0
3447,1766,514826.1349765647,87865.54,631397.0556,living room,424,301.0,2,1,0,0,0,1,0,0
3448,1496,550897.0231795768,52229.149999999994,557540.5060249999,kitchen,298,0.0,0,0,0,0,1,0,0,0
3448,1496,550897.0231795768,52229.149999999994,557540.5060249999,other/custom,299,0.0,1,0,0,0,0,0,1,0
3449,1839,724209.6059686558,113619.97,599162.20655,living room,411,0.0,0,0,0,0,0,1,0,0
3449,1839,724209.6059686558,113619.97,599162.20655,kitchen,410,0.0,0,0,0,0,1,0,0,0
3449,1839,724209.6059686558,113619.97,599162.20655,other/custom,434,301.0,0,1,0,0,0,0,1,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,273,0.0,2,0,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,308,0.0,0,0,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,242,0.0,0,0,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,296,322.0,2,1,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,284,0.0,0,0,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,273,0.0,0,0,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,bedroom,294,0.0,1,0,0,1,0,0,0,0
3450,4062,924298.1851105052,309668.05000000005,1329681.5345687498,kitchen,351,0.0,0,0,0,0,1,0,0,0
3451,3176,607003.9708666095,92939.29,861094.382,kitchen,408,0.0,2,0,0,0,1,0,0,0
3451,3176,607003.9708666095,92939.29,861094.382,other/custom,393,301.0,0,1,0,0,0,0,1,0
3452,931,419376.4300117418,44677.73,294327.00152499997,bedroom,152,0.0,0,0,0,1,0,0,0,0
3452,931,419376.4300117418,44677.73,294327.00152499997,other/custom,181,0.0,1,0,0,0,0,0,1,0
3453,1548,926886.3923402496,89204.07,490187.7066499999,living room,418,0.0,1,0,0,0,0,1,0,0
3453,1548,926886.3923402496,89204.07,490187.7066499999,kitchen,420,0.0,2,0,0,0,1,0,0,0
3453,1548,926886.3923402496,89204.07,490187.7066499999,other/custom,307,0.0,0,0,0,0,0,0,1,0
3454,1948,910855.3220634278,80772.23000000001,602942.68425,bathroom,150,0.0,2,0,1,0,0,0,0,0
3454,1948,910855.3220634278,80772.23000000001,602942.68425,living room,344,0.0,0,0,0,0,0,1,0,0
3455,1144,467907.5515662078,76279.41,404215.1919499999,bedroom,206,0.0,0,0,0,1,0,0,0,0
3455,1144,467907.5515662078,76279.41,404215.1919499999,bedroom,222,0.0,0,0,0,1,0,0,0,0
3455,1144,467907.5515662078,76279.41,404215.1919499999,other/custom,240,0.0,0,0,0,0,0,0,1,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,bedroom,256,0.0,1,0,0,1,0,0,0,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,bedroom,289,0.0,2,0,0,1,0,0,0,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,bedroom,283,322.0,2,1,0,1,0,0,0,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,bedroom,243,322.0,1,1,0,1,0,0,0,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,bedroom,313,0.0,2,0,0,1,0,0,0,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,bedroom,299,0.0,2,0,0,1,0,0,0,0
3456,3060,891671.9944522413,307587.11000000004,840521.1620928571,other/custom,303,0.0,1,0,0,0,0,0,1,0
3457,3082,635761.4082269554,242542.42000000004,678810.57895,bedroom,263,0.0,1,0,0,1,0,0,0,0
3457,3082,635761.4082269554,242542.42000000004,678810.57895,bedroom,248,0.0,2,0,0,1,0,0,0,0
3457,3082,635761.4082269554,242542.42000000004,678810.57895,bedroom,308,322.0,1,1,0,1,0,0,0,0
3457,3082,635761.4082269554,242542.42000000004,678810.57895,bedroom,288,0.0,2,0,0,1,0,0,0,0
3457,3082,635761.4082269554,242542.42000000004,678810.57895,bedroom,257,0.0,0,0,0,1,0,0,0,0
3457,3082,635761.4082269554,242542.42000000004,678810.57895,other/custom,333,0.0,0,0,0,0,0,0,1,0
3458,1207,515996.1562416109,51071.47,427135.53215,living room,293,0.0,0,0,0,0,0,1,0,0
3458,1207,515996.1562416109,51071.47,427135.53215,kitchen,299,0.0,0,0,0,0,1,0,0,0
3459,1614,467907.5515662078,122078.2,560596.6852,living room,421,0.0,2,0,0,0,0,1,0,0
3459,1614,467907.5515662078,122078.2,560596.6852,kitchen,309,0.0,2,0,0,0,1,0,0,0
3459,1614,467907.5515662078,122078.2,560596.6852,other/custom,314,0.0,0,0,0,0,0,0,1,0
3460,485,491813.312765633,70476.43,191470.2309,living room,112,0.0,2,0,0,0,0,1,0,0
3460,485,491813.312765633,70476.43,191470.2309,kitchen,119,0.0,1,0,0,0,1,0,0,0
3460,485,491813.312765633,70476.43,191470.2309,other/custom,115,0.0,0,0,0,0,0,0,1,0
3461,2200,550897.0231795768,207048.28,835878.27284,bedroom,244,0.0,2,0,0,1,0,0,0,0
3461,2200,550897.0231795768,207048.28,835878.27284,bedroom,308,0.0,1,0,0,1,0,0,0,0
3461,2200,550897.0231795768,207048.28,835878.27284,bedroom,286,0.0,0,0,0,1,0,0,0,0
3461,2200,550897.0231795768,207048.28,835878.27284,bathroom,126,151.0,1,1,1,0,0,0,0,0
3461,2200,550897.0231795768,207048.28,835878.27284,other/custom,344,301.0,2,1,0,0,0,0,1,0
3462,2150,588676.7985449556,135279.09,611126.7922499999,living room,446,0.0,1,0,0,0,0,1,0,0
3462,2150,588676.7985449556,135279.09,611126.7922499999,kitchen,402,301.0,1,1,0,0,1,0,0,0
3462,2150,588676.7985449556,135279.09,611126.7922499999,other/custom,442,301.0,1,1,0,0,0,0,1,0
3463,938,339023.3062412534,48195.17,175348.25235000002,living room,178,132.94392523364485,2,1,0,0,0,1,0,0
3463,938,339023.3062412534,48195.17,175348.25235000002,kitchen,175,132.94392523364485,0,1,0,0,1,0,0,0
3464,2058,467907.5515662078,200635.12,760048.45196,bedroom,297,0.0,2,0,0,1,0,0,0,0
3464,2058,467907.5515662078,200635.12,760048.45196,bedroom,281,0.0,0,0,0,1,0,0,0,0
3464,2058,467907.5515662078,200635.12,760048.45196,bedroom,284,322.0,1,1,0,1,0,0,0,0
3464,2058,467907.5515662078,200635.12,760048.45196,bathroom,130,0.0,1,0,1,0,0,0,0,0
3464,2058,467907.5515662078,200635.12,760048.45196,other/custom,373,0.0,2,0,0,0,0,0,1,0
3465,1226,518778.0673718569,85384.93000000001,418562.8852,bedroom,225,0.0,1,0,0,1,0,0,0,0
3465,1226,518778.0673718569,85384.93000000001,418562.8852,bedroom,204,0.0,2,0,0,1,0,0,0,0
3465,1226,518778.0673718569,85384.93000000001,418562.8852,living room,278,173.73426573426573,1,1,0,0,0,1,0,0
3466,2880,750964.4994797701,124502.5,587224.81915,living room,436,301.0,2,1,0,0,0,1,0,0
3466,2880,750964.4994797701,124502.5,587224.81915,kitchen,385,0.0,0,0,0,0,1,0,0,0
3466,2880,750964.4994797701,124502.5,587224.81915,other/custom,441,0.0,0,0,0,0,0,0,1,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,bedroom,289,322.0,0,1,0,1,0,0,0,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,bedroom,311,0.0,2,0,0,1,0,0,0,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,bedroom,286,0.0,0,0,0,1,0,0,0,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,bedroom,273,322.0,1,1,0,1,0,0,0,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,bedroom,320,0.0,0,0,0,1,0,0,0,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,bedroom,250,0.0,0,0,0,1,0,0,0,0
3467,3285,632017.9335746003,286093.94,742705.5532214284,living room,313,301.0,1,1,0,0,0,1,0,0
3468,979,259110.37473145,78015.4,265724.7585,full renovation,979,0.0,0,0,0,0,0,0,0,1
3469,1826,590999.7312847051,173736.81,545150.369275,bedroom,272,322.0,0,1,0,1,0,0,0,0
3469,1826,590999.7312847051,173736.81,545150.369275,bedroom,284,0.0,2,0,0,1,0,0,0,0
3469,1826,590999.7312847051,173736.81,545150.369275,bedroom,241,0.0,2,0,0,1,0,0,0,0
3469,1826,590999.7312847051,173736.81,545150.369275,other/custom,400,0.0,2,0,0,0,0,0,1,0
3470,4395,748385.3759477742,473548.52,952244.6527499998,full renovation,4395,301.0,0,1,0,0,0,0,0,1
3471,3596,748201.1019928089,131071.04,761379.5785,living room,325,0.0,0,0,0,0,0,1,0,0
3471,3596,748201.1019928089,131071.04,761379.5785,kitchen,444,301.0,1,1,0,0,1,0,0,0
3471,3596,748201.1019928089,131071.04,761379.5785,other/custom,335,301.0,1,1,0,0,0,0,1,0
3472,943,258538.89048027052,67583.15,272952.213,living room,171,0.0,1,0,0,0,0,1,0,0
3472,943,258538.89048027052,67583.15,272952.213,kitchen,171,133.5981308411215,1,1,0,0,1,0,0,0
3472,943,258538.89048027052,67583.15,272952.213,other/custom,194,0.0,0,0,0,0,0,0,1,0
3473,1593,729059.2861618154,53771.78,569973.7861499999,bathroom,121,0.0,1,0,1,0,0,0,0,0
3473,1593,729059.2861618154,53771.78,569973.7861499999,kitchen,408,0.0,0,0,0,0,1,0,0,0
3474,1911,588676.7985449556,167973.59,566026.068775,bedroom,314,0.0,2,0,0,1,0,0,0,0
3474,1911,588676.7985449556,167973.59,566026.068775,bedroom,262,0.0,1,0,0,1,0,0,0,0
3474,1911,588676.7985449556,167973.59,566026.068775,bedroom,244,0.0,1,0,0,1,0,0,0,0
3474,1911,588676.7985449556,167973.59,566026.068775,bathroom,140,0.0,2,0,1,0,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,bedroom,281,0.0,1,0,0,1,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,bedroom,311,0.0,2,0,0,1,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,bedroom,302,322.0,1,1,0,1,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,bedroom,282,0.0,2,0,0,1,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,bedroom,291,0.0,2,0,0,1,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,bedroom,248,322.0,1,1,0,1,0,0,0,0
3475,3564,585322.9444696801,311664.3,529557.9038714286,other/custom,414,301.0,1,1,0,0,0,0,1,0
3476,3280,764427.3883938657,278675.51,731091.412942857,bedroom,314,322.0,1,1,0,1,0,0,0,0
3476,3280,764427.3883938657,278675.51,731091.412942857,bedroom,300,0.0,1,0,0,1,0,0,0,0
3476,3280,764427.3883938657,278675.51,731091.412942857,bedroom,257,0.0,0,0,0,1,0,0,0,0
3476,3280,764427.3883938657,278675.51,731091.412942857,bedroom,278,0.0,0,0,0,1,0,0,0,0
3476,3280,764427.3883938657,278675.51,731091.412942857,bedroom,297,0.0,1,0,0,1,0,0,0,0
3476,3280,764427.3883938657,278675.51,731091.412942857,bedroom,292,0.0,1,0,0,1,0,0,0,0
3476,3280,764427.3883938657,278675.51,731091.412942857,living room,313,0.0,2,0,0,0,0,1,0,0
3477,1761,491813.312765633,158439.34,664973.9602999999,full renovation,1761,0.0,0,0,0,0,0,0,0,1
3478,2519,884761.8567269483,256156.98,727169.8968999999,bedroom,299,0.0,2,0,0,1,0,0,0,0
3478,2519,884761.8567269483,256156.98,727169.8968999999,bedroom,269,322.0,1,1,0,1,0,0,0,0
3478,2519,884761.8567269483,256156.98,727169.8968999999,bedroom,295,0.0,2,0,0,1,0,0,0,0
3478,2519,884761.8567269483,256156.98,727169.8968999999,bedroom,304,0.0,2,0,0,1,0,0,0,0
3478,2519,884761.8567269483,256156.98,727169.8968999999,bedroom,262,0.0,1,0,0,1,0,0,0,0
3478,2519,884761.8567269483,256156.98,727169.8968999999,kitchen,388,0.0,1,0,0,0,1,0,0,0
3479,559,467907.5515662078,41626.24,245469.5388,bathroom,60,59.310344827586206,0,1,1,0,0,0,0,0
3479,559,467907.5515662078,41626.24,245469.5388,kitchen,117,0.0,1,0,0,0,1,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,bedroom,292,0.0,1,0,0,1,0,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,bedroom,256,0.0,0,0,0,1,0,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,bedroom,253,322.0,2,1,0,1,0,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,bedroom,320,0.0,0,0,0,1,0,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,bathroom,126,0.0,2,0,1,0,0,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,bathroom,114,0.0,0,0,1,0,0,0,0,0
3480,2253,438354.1998740959,283622.87,559454.5490464286,kitchen,435,0.0,0,0,0,0,1,0,0,0
3481,519,460825.5934515108,47751.43,129513.247775,bathroom,61,0.0,2,0,1,0,0,0,0,0
3481,519,460825.5934515108,47751.43,129513.247775,living room,127,0.0,1,0,0,0,0,1,0,0
3482,890,359371.8741154736,43787.619999999995,358486.42514999997,bathroom,88,0.0,1,0,1,0,0,0,0,0
3482,890,359371.8741154736,43787.619999999995,358486.42514999997,kitchen,162,0.0,0,0,0,0,1,0,0,0
3483,1128,334674.9581336589,82902.3,197458.86,living room,273,159.34265734265733,0,1,0,0,0,1,0,0
3483,1128,334674.9581336589,82902.3,197458.86,kitchen,268,0.0,0,0,0,0,1,0,0,0
3483,1128,334674.9581336589,82902.3,197458.86,other/custom,252,0.0,2,0,0,0,0,0,1,0
3484,1220,514826.1349765647,116978.55,445858.52885,bedroom,228,194.1841491841492,1,1,0,1,0,0,0,0
3484,1220,514826.1349765647,116978.55,445858.52885,bedroom,206,0.0,1,0,0,1,0,0,0,0
3484,1220,514826.1349765647,116978.55,445858.52885,bathroom,106,0.0,0,0,1,0,0,0,0,0
3484,1220,514826.1349765647,116978.55,445858.52885,kitchen,258,172.85314685314685,2,1,0,0,1,0,0,0
3485,2078,440857.28859962634,184240.53,459578.0271,bedroom,267,0.0,2,0,0,1,0,0,0,0
3485,2078,440857.28859962634,184240.53,459578.0271,bedroom,263,0.0,2,0,0,1,0,0,0,0
3485,2078,440857.28859962634,184240.53,459578.0271,bedroom,291,322.0,2,1,0,1,0,0,0,0
3485,2078,440857.28859962634,184240.53,459578.0271,bathroom,137,0.0,2,0,1,0,0,0,0,0
3486,1357,550897.0231795768,51937.759999999995,486826.08089999994,bathroom,105,100.65734265734265,1,1,1,0,0,0,0,0
3486,1357,550897.0231795768,51937.759999999995,486826.08089999994,living room,281,0.0,0,0,0,0,0,1,0,0
3487,3969,584356.9210885423,539790.25,660613.096,full renovation,3969,0.0,1,0,0,0,0,0,0,1
3488,1101,491813.312765633,81690.6,392380.5241,bedroom,192,0.0,1,0,0,1,0,0,0,0
3488,1101,491813.312765633,81690.6,392380.5241,bedroom,181,176.43123543123542,1,1,0,1,0,0,0,0
3488,1101,491813.312765633,81690.6,392380.5241,kitchen,263,155.37762237762237,0,1,0,0,1,0,0,0
3489,1800,474953.67957478453,76050.35999999999,616160.5819999999,kitchen,310,0.0,1,0,0,0,1,0,0,0
3489,1800,474953.67957478453,76050.35999999999,616160.5819999999,other/custom,326,0.0,1,0,0,0,0,0,1,0
3490,3740,583628.098793705,130946.38999999998,552074.8833999999,living room,367,0.0,2,0,0,0,0,1,0,0
3490,3740,583628.098793705,130946.38999999998,552074.8833999999,kitchen,424,0.0,2,0,0,0,1,0,0,0
3490,3740,583628.098793705,130946.38999999998,552074.8833999999,other/custom,392,0.0,1,0,0,0,0,0,1,0
3491,739,259451.67101114735,48638.67,209629.726025,living room,129,0.0,2,0,0,0,0,1,0,0
3491,739,259451.67101114735,48638.67,209629.726025,kitchen,129,107.14456233421751,1,1,0,0,1,0,0,0
3492,2227,442581.28692691075,204247.32,518399.08961999987,bedroom,290,0.0,1,0,0,1,0,0,0,0
3492,2227,442581.28692691075,204247.32,518399.08961999987,bedroom,269,322.0,0,1,0,1,0,0,0,0
3492,2227,442581.28692691075,204247.32,518399.08961999987,bedroom,289,0.0,0,0,0,1,0,0,0,0
3492,2227,442581.28692691075,204247.32,518399.08961999987,bedroom,270,0.0,1,0,0,1,0,0,0,0
3492,2227,442581.28692691075,204247.32,518399.08961999987,other/custom,382,301.0,0,1,0,0,0,0,1,0
3493,2182,426006.7205032061,280649.56,677294.2879,bedroom,242,0.0,2,0,0,1,0,0,0,0
3493,2182,426006.7205032061,280649.56,677294.2879,bedroom,262,0.0,1,0,0,1,0,0,0,0
3493,2182,426006.7205032061,280649.56,677294.2879,bedroom,284,0.0,0,0,0,1,0,0,0,0
3493,2182,426006.7205032061,280649.56,677294.2879,bedroom,301,0.0,2,0,0,1,0,0,0,0
3493,2182,426006.7205032061,280649.56,677294.2879,bathroom,121,0.0,0,0,1,0,0,0,0,0
3493,2182,426006.7205032061,280649.56,677294.2879,bathroom,139,0.0,2,0,1,0,0,0,0,0
3493,2182,426006.7205032061,280649.56,677294.2879,living room,343,0.0,0,0,0,0,0,1,0,0
3494,1850,722057.5300960252,208882.44,600615.48222,bedroom,310,322.0,2,1,0,1,0,0,0,0
3494,1850,722057.5300960252,208882.44,600615.48222,bedroom,316,0.0,2,0,0,1,0,0,0,0
3494,1850,722057.5300960252,208882.44,600615.48222,bedroom,289,0.0,0,0,0,1,0,0,0,0
3494,1850,722057.5300960252,208882.44,600615.48222,bedroom,290,0.0,1,0,0,1,0,0,0,0
3494,1850,722057.5300960252,208882.44,600615.48222,living room,355,0.0,1,0,0,0,0,1,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bedroom,257,0.0,0,0,0,1,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bedroom,321,0.0,2,0,0,1,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bedroom,315,322.0,2,1,0,1,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bedroom,314,0.0,2,0,0,1,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bedroom,264,0.0,0,0,0,1,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bedroom,286,322.0,1,1,0,1,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bathroom,132,0.0,0,0,1,0,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bathroom,129,0.0,1,0,1,0,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,bathroom,139,0.0,0,0,1,0,0,0,0,0
3495,3514,764427.3883938657,405142.2,831005.814375,other/custom,310,0.0,2,0,0,0,0,0,1,0
3496,1259,517533.772599866,51071.47,467611.4858,living room,291,0.0,0,0,0,0,0,1,0,0
3496,1259,517533.772599866,51071.47,467611.4858,kitchen,293,0.0,0,0,0,0,1,0,0,0
3497,1165,259451.67101114735,125092.84,330082.10295,full renovation,1165,0.0,1,0,0,0,0,0,0,1
3498,2644,635761.4082269554,298849.01999999996,591669.5021249999,full renovation,2644,0.0,1,0,0,0,0,0,0,1
3499,901,359371.8741154736,45953.48,332580.94334999996,bedroom,160,0.0,1,0,0,1,0,0,0,0
3499,901,359371.8741154736,45953.48,332580.94334999996,kitchen,185,0.0,1,0,0,0,1,0,0,0
3500,798,259110.37473145,52049.86,229158.00895,living room,166,0.0,0,0,0,0,0,1,0,0
3500,798,259110.37473145,52049.86,229158.00895,kitchen,161,0.0,2,0,0,0,1,0,0,0
3501,2046,884761.8567269483,82564.05,534118.3400249999,bathroom,112,0.0,1,0,1,0,0,0,0,0
3501,2046,884761.8567269483,82564.05,534118.3400249999,living room,311,0.0,2,0,0,0,0,1,0,0
3502,1620,442311.88738048566,127843.86000000002,378143.3201,bedroom,305,322.0,1,1,0,1,0,0,0,0
3502,1620,442311.88738048566,127843.86000000002,378143.3201,bedroom,288,322.0,0,1,0,1,0,0,0,0
3502,1620,442311.88738048566,127843.86000000002,378143.3201,bathroom,141,0.0,0,0,1,0,0,0,0,0
3503,2009,586295.9356004093,180010.7,599150.590375,bedroom,268,0.0,2,0,0,1,0,0,0,0
3503,2009,586295.9356004093,180010.7,599150.590375,bedroom,299,322.0,1,1,0,1,0,0,0,0
3503,2009,586295.9356004093,180010.7,599150.590375,bedroom,251,0.0,2,0,0,1,0,0,0,0
3503,2009,586295.9356004093,180010.7,599150.590375,bathroom,140,0.0,2,0,1,0,0,0,0,0
3504,1049,359371.8741154736,42603.41,413228.31640000007,bathroom,87,0.0,0,0,1,0,0,0,0,0
3504,1049,359371.8741154736,42603.41,413228.31640000007,other/custom,198,0.0,0,0,0,0,0,0,1,0
3505,2260,460825.5934515108,92783.25,526034.289475,living room,441,301.0,2,1,0,0,0,1,0,0
3505,2260,460825.5934515108,92783.25,526034.289475,kitchen,329,0.0,1,0,0,0,1,0,0,0
3506,1921,910626.421425757,196318.49,632560.87295,bedroom,317,0.0,2,0,0,1,0,0,0,0
3506,1921,910626.421425757,196318.49,632560.87295,bedroom,273,0.0,2,0,0,1,0,0,0,0
3506,1921,910626.421425757,196318.49,632560.87295,bedroom,265,0.0,1,0,0,1,0,0,0,0
3506,1921,910626.421425757,196318.49,632560.87295,bathroom,121,151.0,0,1,1,0,0,0,0,0
3506,1921,910626.421425757,196318.49,632560.87295,living room,413,0.0,0,0,0,0,0,1,0,0
3507,1135,518778.0673718569,54802.259999999995,406449.45820000005,bathroom,96,0.0,1,0,1,0,0,0,0,0
3507,1135,518778.0673718569,54802.259999999995,406449.45820000005,other/custom,253,160.37062937062936,1,1,0,0,0,0,1,0
3508,2797,750964.4994797701,393700.03,668520.075925,bedroom,270,322.0,2,1,0,1,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bedroom,315,0.0,1,0,0,1,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bedroom,293,0.0,0,0,0,1,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bedroom,256,322.0,0,1,0,1,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bedroom,320,0.0,0,0,0,1,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bathroom,145,151.0,0,1,1,0,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bathroom,112,151.0,0,1,1,0,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bathroom,148,0.0,0,0,1,0,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,bathroom,133,0.0,2,0,1,0,0,0,0,0
3508,2797,750964.4994797701,393700.03,668520.075925,kitchen,400,0.0,0,0,0,0,1,0,0,0
3509,753,460825.5934515108,66346.48,200675.99440000005,bedroom,129,0.0,0,0,0,1,0,0,0,0
3509,753,460825.5934515108,66346.48,200675.99440000005,bathroom,64,0.0,1,0,1,0,0,0,0,0
3509,753,460825.5934515108,66346.48,200675.99440000005,kitchen,129,0.0,1,0,0,0,1,0,0,0
3510,2116,910626.421425757,114357.51,669233.97535,living room,315,0.0,0,0,0,0,0,1,0,0
3510,2116,910626.421425757,114357.51,669233.97535,kitchen,326,0.0,1,0,0,0,1,0,0,0
3510,2116,910626.421425757,114357.51,669233.97535,other/custom,319,0.0,1,0,0,0,0,0,1,0
3511,3617,584499.0331593506,463200.31000000006,548892.848359091,bedroom,270,0.0,2,0,0,1,0,0,0,0
3511,3617,584499.0331593506,463200.31000000006,548892.848359091,bedroom,278,0.0,2,0,0,1,0,0,0,0
3511,3617,584499.0331593506,463200.31000000006,548892.848359091,bedroom,283,322.0,0,1,0,1,0,0,0,0
3511,3617,584499.0331593506,463200.31000000006,548892.848359091,bedroom,242,0.0,1,0,0,1,0,0,0,0
3511,3617,584499.0331593506,463200.31000000006,548892.848359091,bedroom,322,322.0,2,1,0,1,0,0,0,0
