source_row,property_size,location,renovation_cost,post_renovation_value,unit_type,sqft_renovated,sqft_to_add,material_grade,structural_change,reno_bathroom,reno_bedroom,reno_kitchen,reno_living_room,reno_other_custom,reno_full_renovation
3760,1137,414396.62153522094,84560.56,407896.8988,bathroom,102,89.8881118881119,Budget-friendly,1,1,0,0,0,0,0
3760,1137,414396.62153522094,84560.56,407896.8988,kitchen,292,160.66433566433565,Budget-friendly,1,0,0,1,0,0,0
3761,1407,414396.62153522094,122303.38,491583.8726,full renovation,1407,200.3146853146853,Mid-range,1,0,0,0,0,0,1
3762,1465,414707.88204603177,115766.3,458790.7646,full renovation,1465,208.83216783216784,Budget-friendly,1,0,0,0,0,0,1
3763,1479,414707.88204603177,123346.88999999998,559226.0756,full renovation,1479,210.8881118881119,Mid-range,1,0,0,0,0,0,1
3764,1008,414396.62153522094,70307.81,305975.24324999994,bedroom,169,163.10280373831776,Budget-friendly,1,0,1,0,0,0,0
3764,1008,414396.62153522094,70307.81,305975.24324999994,bathroom,85,81.7632398753894,Mid-range,1,1,0,0,0,0,0
3764,1008,414396.62153522094,70307.81,305975.24324999994,living room,200,142.10280373831776,Budget-friendly,1,0,0,0,1,0,0
3765,1091,411811.87474069337,82946.43,352864.76204999996,bedroom,186,174.93939393939394,Budget-friendly,1,0,1,0,0,0,0
3765,1091,411811.87474069337,82946.43,352864.76204999996,bathroom,97,87.63636363636364,Mid-range,1,1,0,0,0,0,0
3765,1091,411811.87474069337,82946.43,352864.76204999996,kitchen,300,153.9090909090909,High-end,1,0,0,1,0,0,0
3766,4048,414707.88204603177,492950.0099999999,949778.9609,full renovation,4048,301.0,High-end,1,0,0,0,0,0,1
3767,839,413772.4007903968,70417.20000000001,296570.44220000005,bedroom,153,140.99065420560748,High-end,1,0,1,0,0,0,0
3767,839,413772.4007903968,70417.20000000001,296570.44220000005,bathroom,84,71.23364485981308,Mid-range,1,1,0,0,0,0,0
3767,839,413772.4007903968,70417.20000000001,296570.44220000005,kitchen,189,119.99065420560747,Budget-friendly,1,0,0,1,0,0,0
3768,1057,415328.9046487665,72905.73,314656.4523,bedroom,170,169.51401869158877,High-end,1,0,1,0,0,0,0
3768,1057,415328.9046487665,72905.73,314656.4523,bathroom,89,84.81619937694704,Budget-friendly,1,1,0,0,0,0,0
3768,1057,415328.9046487665,72905.73,314656.4523,other/custom,195,148.51401869158877,Budget-friendly,1,0,0,0,0,1,0
3769,1344,414707.88204603177,117191.05,484122.29519999993,full renovation,1344,191.06293706293707,Budget-friendly,1,0,0,0,0,0,1
3770,819,415328.9046487665,47940.009999999995,320464.26585,bedroom,142,138.37383177570092,Budget-friendly,1,0,1,0,0,0,0
3770,819,415328.9046487665,47940.009999999995,320464.26585,bathroom,86,69.98753894080997,High-end,1,1,0,0,0,0,0
3771,774,415328.9046487665,67094.05,224606.04785,bedroom,159,132.48598130841123,Mid-range,1,0,1,0,0,0,0
3771,774,415328.9046487665,67094.05,224606.04785,bathroom,73,67.18380062305296,Budget-friendly,1,1,0,0,0,0,0
3771,774,415328.9046487665,67094.05,224606.04785,living room,147,111.48598130841121,High-end,1,0,0,0,1,0,0
3772,1507,414707.88204603177,113255.78,500186.48399999994,bedroom,0,0.0,Mid-range,0,0,1,0,0,0,0
3772,1507,414707.88204603177,113255.78,500186.48399999994,bedroom,0,0.0,Mid-range,0,0,1,0,0,0,0
3772,1507,414707.88204603177,113255.78,500186.48399999994,bathroom,0,0.0,High-end,0,1,0,0,0,0,0
3772,1507,414707.88204603177,113255.78,500186.48399999994,other/custom,0,0.0,Budget-friendly,0,0,0,0,0,1,0
3773,1261,411811.87474069337,89915.05,452784.6656999999,bedroom,218,200.3006993006993,Mid-range,1,0,1,0,0,0,0
3773,1261,411811.87474069337,89915.05,452784.6656999999,bedroom,237,200.3006993006993,Mid-range,1,0,1,0,0,0,0
3773,1261,411811.87474069337,89915.05,452784.6656999999,bathroom,106,95.95804195804196,High-end,1,1,0,0,0,0,0
3774,4013,414396.62153522094,509412.8,887791.2959499999,full renovation,4013,301.0,Mid-range,1,0,0,0,0,0,1
3775,1310,414707.88204603177,78831.58,450009.5898,bedroom,233,207.6107226107226,Budget-friendly,1,0,1,0,0,0,0
3775,1310,414707.88204603177,78831.58,450009.5898,bedroom,218,207.6107226107226,Budget-friendly,1,0,1,0,0,0,0
3775,1310,414707.88204603177,78831.58,450009.5898,bathroom,108,98.35664335664336,Budget-friendly,1,1,0,0,0,0,0
3776,925,414396.62153522094,72735.8,327394.80100000004,bedroom,152,152.2429906542056,Mid-range,1,0,1,0,0,0,0
3776,925,414396.62153522094,72735.8,327394.80100000004,bathroom,87,76.59190031152647,High-end,1,1,0,0,0,0,0
3776,925,414396.62153522094,72735.8,327394.80100000004,other/custom,175,131.2429906542056,Mid-range,1,0,0,0,0,1,0
3777,977,414707.88204603177,75910.11,331219.31769999996,bedroom,157,159.0467289719626,Budget-friendly,1,0,1,0,0,0,0
3777,977,414707.88204603177,75910.11,331219.31769999996,bathroom,88,79.83177570093457,Mid-range,1,1,0,0,0,0,0
3777,977,414707.88204603177,75910.11,331219.31769999996,kitchen,183,138.0467289719626,High-end,1,0,0,1,0,0,0
3778,1082,414396.62153522094,80784.97,300914.87419999996,full renovation,1082,152.5874125874126,Budget-friendly,1,0,0,0,0,0,1
3779,3870,415328.9046487665,405143.3,1286839.6906999997,full renovation,3870,301.0,Budget-friendly,1,0,0,0,0,0,1
3780,896,413772.4007903968,43400.95,300585.17782499996,bedroom,149,148.4485981308411,Budget-friendly,1,0,1,0,0,0,0
3780,896,413772.4007903968,43400.95,300585.17782499996,bathroom,87,74.78504672897196,Mid-range,1,1,0,0,0,0,0
3781,1837,413772.4007903968,251628.04,441252.1761999999,full renovation,1837,301.0,High-end,1,0,0,0,0,0,1
3782,1344,415328.9046487665,123958.88,469110.2346,full renovation,1344,191.06293706293707,Mid-range,1,0,0,0,0,0,1
3783,970,415328.9046487665,50534.2,339980.4651,bedroom,170,158.13084112149534,High-end,1,0,1,0,0,0,0
3783,970,415328.9046487665,50534.2,339980.4651,bathroom,87,79.3956386292835,Mid-range,1,1,0,0,0,0,0
3784,1157,413772.4007903968,60220.58,347789.39095000003,bedroom,208,184.78554778554778,Mid-range,1,0,1,0,0,0,0
3784,1157,413772.4007903968,60220.58,347789.39095000003,bathroom,106,90.86713286713287,High-end,1,1,0,0,0,0,0
3785,1971,413772.4007903968,268852.31,474346.3991499999,full renovation,1971,301.0,Mid-range,1,0,0,0,0,0,1
3786,919,413772.4007903968,80635.46,320523.46995,bedroom,153,151.45794392523365,Mid-range,1,0,1,0,0,0,0
3786,919,413772.4007903968,80635.46,320523.46995,bathroom,86,76.21806853582555,High-end,1,1,0,0,0,0,0
3786,919,413772.4007903968,80635.46,320523.46995,kitchen,178,130.45794392523365,High-end,1,0,0,1,0,0,0
3787,1678,415328.9046487665,234268.96,574195.13555,full renovation,1678,301.0,Mid-range,1,0,0,0,0,0,1
3788,851,414396.62153522094,70461.25,303000.07814999996,bedroom,166,142.5607476635514,Mid-range,1,0,1,0,0,0,0
3788,851,414396.62153522094,70461.25,303000.07814999996,bathroom,81,71.98130841121495,High-end,1,1,0,0,0,0,0
3788,851,414396.62153522094,70461.25,303000.07814999996,living room,189,121.5607476635514,Budget-friendly,1,0,0,0,1,0,0
3789,1050,413772.4007903968,68663.84,370982.0388,bedroom,167,168.5981308411215,Budget-friendly,1,0,1,0,0,0,0
3789,1050,413772.4007903968,68663.84,370982.0388,bedroom,166,168.5981308411215,Budget-friendly,1,0,1,0,0,0,0
3789,1050,413772.4007903968,68663.84,370982.0388,bathroom,90,84.38006230529595,Budget-friendly,1,1,0,0,0,0,0
3790,1438,415328.9046487665,172877.21,548286.4535499999,full renovation,1438,204.86713286713285,Mid-range,1,0,0,0,0,0,1
3791,1061,414707.88204603177,74916.39,388855.43975,bedroom,169,170.0373831775701,Mid-range,1,0,1,0,0,0,0
3791,1061,414707.88204603177,74916.39,388855.43975,bathroom,90,85.06542056074767,High-end,1,1,0,0,0,0,0
3791,1061,414707.88204603177,74916.39,388855.43975,other/custom,197,149.0373831775701,Budget-friendly,1,0,0,0,0,1,0
3792,915,415328.9046487665,71141.22,303933.9459,bedroom,159,150.93457943925233,Budget-friendly,1,0,1,0,0,0,0
3792,915,415328.9046487665,71141.22,303933.9459,bathroom,90,75.96884735202492,Mid-range,1,1,0,0,0,0,0
3792,915,415328.9046487665,71141.22,303933.9459,other/custom,195,129.93457943925233,High-end,1,0,0,0,0,1,0
3793,1003,415328.9046487665,72696.53,324139.5304499999,bedroom,163,162.4485981308411,High-end,1,0,1,0,0,0,0
3793,1003,415328.9046487665,72696.53,324139.5304499999,bathroom,88,81.45171339563863,Budget-friendly,1,1,0,0,0,0,0
3793,1003,415328.9046487665,72696.53,324139.5304499999,living room,190,141.4485981308411,Budget-friendly,1,0,0,0,1,0,0
3794,927,415328.9046487665,64686.90000000001,256700.7599,bedroom,164,152.50467289719626,Budget-friendly,1,0,1,0,0,0,0
3794,927,415328.9046487665,64686.90000000001,256700.7599,bathroom,87,76.7165109034268,Budget-friendly,1,1,0,0,0,0,0
3794,927,415328.9046487665,64686.90000000001,256700.7599,living room,175,131.50467289719626,Mid-range,1,0,0,0,1,0,0
3795,3195,413772.4007903968,354997.35,784663.9097,full renovation,3195,301.0,High-end,1,0,0,0,0,0,1
3796,1029,411811.87474069337,66905.15,367190.7223,bedroom,164,165.85046728971963,Budget-friendly,1,0,1,0,0,0,0
3796,1029,411811.87474069337,66905.15,367190.7223,bathroom,90,83.07165109034268,Budget-friendly,1,1,0,0,0,0,0
3796,1029,411811.87474069337,66905.15,367190.7223,living room,194,144.85046728971963,Budget-friendly,1,0,0,0,1,0,0
3797,2151,414707.88204603177,268852.31,664457.9574999999,full renovation,2151,301.0,Mid-range,1,0,0,0,0,0,1
3798,2187,414707.88204603177,320413.99999999994,687210.7032999999,full renovation,2187,301.0,High-end,1,0,0,0,0,0,1
3799,4095,415328.9046487665,475590.93,1222601.8834,full renovation,4095,301.0,Mid-range,1,0,0,0,0,0,1
3800,998,415328.9046487665,65168.53,314772.74765000003,bedroom,165,161.79439252336448,Budget-friendly,1,0,1,0,0,0,0
3800,998,415328.9046487665,65168.53,314772.74765000003,bathroom,88,81.14018691588785,Budget-friendly,1,1,0,0,0,0,0
3800,998,415328.9046487665,65168.53,314772.74765000003,kitchen,191,140.79439252336448,Mid-range,1,0,0,1,0,0,0
3801,903,411811.87474069337,67476.11,249609.84745000003,bedroom,150,149.3644859813084,Mid-range,1,0,1,0,0,0,0
3801,903,411811.87474069337,67476.11,249609.84745000003,bathroom,89,75.22118380062305,Mid-range,1,1,0,0,0,0,0
3801,903,411811.87474069337,67476.11,249609.84745000003,other/custom,169,128.3644859813084,Mid-range,1,0,0,0,0,1,0
3802,893,414396.62153522094,82278.88,235466.9616,bedroom,161,148.05607476635515,High-end,1,0,1,0,0,0,0
3802,893,414396.62153522094,82278.88,235466.9616,bathroom,77,74.5981308411215,High-end,1,1,0,0,0,0,0
3802,893,414396.62153522094,82278.88,235466.9616,kitchen,181,127.05607476635514,High-end,1,0,0,1,0,0,0
3803,1527,411811.87474069337,154443.05,479907.2667499999,full renovation,1527,301.0,Mid-range,1,0,0,0,0,0,1
3804,867,414396.62153522094,69094.09,320833.14145000005,bedroom,156,144.65420560747663,Budget-friendly,1,0,1,0,0,0,0
3804,867,414396.62153522094,69094.09,320833.14145000005,bathroom,84,72.97819314641744,Mid-range,1,1,0,0,0,0,0
3804,867,414396.62153522094,69094.09,320833.14145000005,living room,164,123.65420560747664,High-end,1,0,0,0,1,0,0
3805,936,415328.9046487665,84497.47,260440.0197,full renovation,936,132.6822429906542,Mid-range,1,0,0,0,0,0,1
3806,768,411811.87474069337,72769.14,196128.6944,bedroom,133,131.70093457943926,Budget-friendly,1,0,1,0,0,0,0
3806,768,411811.87474069337,72769.14,196128.6944,bathroom,80,66.80996884735202,High-end,1,1,0,0,0,0,0
3806,768,411811.87474069337,72769.14,196128.6944,other/custom,178,110.70093457943925,High-end,1,0,0,0,0,1,0
3807,776,411811.87474069337,62356.23,218681.1012,bedroom,168,132.74766355140187,Budget-friendly,1,0,1,0,0,0,0
3807,776,411811.87474069337,62356.23,218681.1012,bathroom,73,67.30841121495327,Budget-friendly,1,1,0,0,0,0,0
3807,776,411811.87474069337,62356.23,218681.1012,other/custom,144,111.74766355140187,Budget-friendly,1,0,0,0,0,1,0
3808,4605,415328.9046487665,561355.23,1359115.5181999998,full renovation,4605,301.0,High-end,1,0,0,0,0,0,1
3809,976,411811.87474069337,69643.17,351401.8013499999,bedroom,164,158.9158878504673,High-end,1,0,1,0,0,0,0
3809,976,411811.87474069337,69643.17,351401.8013499999,bathroom,84,79.76947040498442,Budget-friendly,1,1,0,0,0,0,0
3809,976,411811.87474069337,69643.17,351401.8013499999,kitchen,198,137.9158878504673,Budget-friendly,1,0,0,1,0,0,0
3810,1835,414396.62153522094,200066.35,451382.61739999993,full renovation,1835,301.0,Mid-range,1,0,0,0,0,0,1
3811,1130,414396.62153522094,88053.70000000001,378559.7618,bedroom,207,180.75757575757575,High-end,1,0,1,0,0,0,0
3811,1130,414396.62153522094,88053.70000000001,378559.7618,bedroom,189,180.75757575757575,Mid-range,1,0,1,0,0,0,0
3811,1130,414396.62153522094,88053.70000000001,378559.7618,bathroom,107,89.54545454545455,Mid-range,1,1,0,0,0,0,0
3812,823,414707.88204603177,73812.01,297129.02515000006,bedroom,146,138.89719626168224,Budget-friendly,1,0,1,0,0,0,0
3812,823,414707.88204603177,73812.01,297129.02515000006,bathroom,86,70.2367601246106,Mid-range,1,1,0,0,0,0,0
3812,823,414707.88204603177,73812.01,297129.02515000006,kitchen,186,117.89719626168224,High-end,1,0,0,1,0,0,0
3813,1061,411811.87474069337,86988.91,391771.545,bedroom,170,170.0373831775701,High-end,1,0,1,0,0,0,0
3813,1061,411811.87474069337,86988.91,391771.545,bedroom,169,170.0373831775701,High-end,1,0,1,0,0,0,0
3813,1061,411811.87474069337,86988.91,391771.545,bathroom,90,85.06542056074767,High-end,1,1,0,0,0,0,0
3814,942,414396.62153522094,65697.5,176437.5003,bedroom,165,154.46728971962617,Mid-range,1,0,1,0,0,0,0
3814,942,414396.62153522094,65697.5,176437.5003,bathroom,88,77.65109034267913,Budget-friendly,1,1,0,0,0,0,0
3814,942,414396.62153522094,65697.5,176437.5003,living room,184,133.46728971962617,Mid-range,1,0,0,0,1,0,0
3815,1127,413772.4007903968,98141.22,202740.261425,full renovation,1127,159.1958041958042,Mid-range,1,0,0,0,0,0,1
3816,959,414396.62153522094,72527.71,342318.4305,bedroom,161,156.69158878504672,Mid-range,1,0,1,0,0,0,0
3816,959,414396.62153522094,72527.71,342318.4305,bathroom,87,78.71028037383178,High-end,1,1,0,0,0,0,0
3816,959,414396.62153522094,72527.71,342318.4305,living room,178,135.69158878504672,Mid-range,1,0,0,0,1,0,0
3817,1116,411811.87474069337,81164.07,296525.10235,bedroom,201,178.66899766899766,Budget-friendly,1,0,1,0,0,0,0
3817,1116,411811.87474069337,81164.07,296525.10235,bathroom,94,88.86013986013987,Mid-range,1,1,0,0,0,0,0
3817,1116,411811.87474069337,81164.07,296525.10235,kitchen,255,157.58041958041957,Budget-friendly,1,0,0,1,0,0,0
3818,2914,414707.88204603177,301773.99,661826.4437,full renovation,2914,301.0,Budget-friendly,1,0,0,0,0,0,1
3819,3249,411811.87474069337,337638.27,1140639.277,full renovation,3249,301.0,Mid-range,1,0,0,0,0,0,1
3820,670,411811.87474069337,48192.77,262236.84002500004,bedroom,126,124.20954907161803,High-end,1,0,1,0,0,0,0
3820,670,411811.87474069337,48192.77,262236.84002500004,bathroom,65,62.54907161803713,Mid-range,1,1,0,0,0,0,0
3821,680,415328.9046487665,79233.51,257466.21234999996,bedroom,128,124.77984084880637,Mid-range,1,0,1,0,0,0,0
3821,680,415328.9046487665,79233.51,257466.21234999996,bathroom,63,62.84084880636605,High-end,1,1,0,0,0,0,0
3821,680,415328.9046487665,79233.51,257466.21234999996,kitchen,126,103.77984084880637,High-end,1,0,0,1,0,0,0
3822,1048,415328.9046487665,73740.7,373042.61640000006,bedroom,166,168.33644859813086,High-end,1,0,1,0,0,0,0
3822,1048,415328.9046487665,73740.7,373042.61640000006,bathroom,89,84.25545171339564,Budget-friendly,1,1,0,0,0,0,0
3822,1048,415328.9046487665,73740.7,373042.61640000006,living room,199,147.33644859813086,Mid-range,1,0,0,0,1,0,0
3823,3192,414707.88204603177,406424.23,749505.2629999999,full renovation,3192,301.0,Mid-range,1,0,0,0,0,0,1
3824,858,411811.87474069337,70705.96,214270.04529999997,bedroom,152,143.47663551401868,High-end,1,0,1,0,0,0,0
3824,858,411811.87474069337,70705.96,214270.04529999997,bathroom,89,72.41744548286604,Mid-range,1,1,0,0,0,0,0
3824,858,411811.87474069337,70705.96,214270.04529999997,living room,198,122.4766355140187,Mid-range,1,0,0,0,1,0,0
3825,1906,415328.9046487665,234268.96,592147.31595,full renovation,1906,301.0,Mid-range,1,0,0,0,0,0,1
3826,3371,413772.4007903968,406424.23,780226.6969249999,full renovation,3371,301.0,Mid-range,1,0,0,0,0,0,1
3827,1124,413772.4007903968,81944.54999999999,375266.6906,bedroom,189,179.86247086247087,Mid-range,1,0,1,0,0,0,0
3827,1124,413772.4007903968,81944.54999999999,375266.6906,bedroom,215,179.86247086247087,Budget-friendly,1,0,1,0,0,0,0
3827,1124,413772.4007903968,81944.54999999999,375266.6906,bathroom,99,89.25174825174825,Mid-range,1,1,0,0,0,0,0
3828,967,414396.62153522094,77422.98000000001,340447.9509,full renovation,967,136.73831775700936,Budget-friendly,1,0,0,0,0,0,1
3829,947,415328.9046487665,77422.98000000001,278468.49929999997,full renovation,947,134.1214953271028,Budget-friendly,1,0,0,0,0,0,1
3830,546,411811.87474069337,73812.01,208141.73894999997,bedroom,122,117.13793103448276,Budget-friendly,1,0,1,0,0,0,0
3830,546,411811.87474069337,73812.01,208141.73894999997,bathroom,62,58.93103448275862,Mid-range,1,1,0,0,0,0,0
3830,546,411811.87474069337,73812.01,208141.73894999997,kitchen,129,96.13793103448276,High-end,1,0,0,1,0,0,0
3831,4112,415328.9046487665,441007.58,888267.6302499999,full renovation,4112,301.0,Mid-range,1,0,0,0,0,0,1
3832,821,413772.4007903968,40518.47,308629.93759999995,bedroom,170,138.6355140186916,Budget-friendly,1,0,1,0,0,0,0
3832,821,413772.4007903968,40518.47,308629.93759999995,bathroom,79,70.11214953271028,Budget-friendly,1,1,0,0,0,0,0
3833,1923,415328.9046487665,198404.68,345190.19755,full renovation,1923,301.0,Budget-friendly,1,0,0,0,0,0,1
3834,1020,415328.9046487665,77480.15,337106.65109999996,bedroom,166,164.6728971962617,Budget-friendly,1,0,1,0,0,0,0
3834,1020,415328.9046487665,77480.15,337106.65109999996,bathroom,86,82.51090342679127,High-end,1,1,0,0,0,0,0
3834,1020,415328.9046487665,77480.15,337106.65109999996,other/custom,193,143.6728971962617,High-end,1,0,0,0,0,1,0
3835,1059,414396.62153522094,124144.94,379346.1243,full renovation,1059,148.77570093457945,High-end,1,0,0,0,0,0,1
3836,1007,413772.4007903968,71611.19,368686.97810000007,bedroom,162,162.97196261682242,Budget-friendly,1,0,1,0,0,0,0
3836,1007,413772.4007903968,71611.19,368686.97810000007,bathroom,89,81.70093457943925,Budget-friendly,1,1,0,0,0,0,0
3836,1007,413772.4007903968,71611.19,368686.97810000007,living room,197,141.97196261682242,High-end,1,0,0,0,1,0,0
3837,803,413772.4007903968,63914.100000000006,228096.1291,bedroom,159,136.2803738317757,Mid-range,1,0,1,0,0,0,0
3837,803,413772.4007903968,63914.100000000006,228096.1291,bathroom,70,68.99065420560747,Budget-friendly,1,1,0,0,0,0,0
3837,803,413772.4007903968,63914.100000000006,228096.1291,living room,160,115.2803738317757,Mid-range,1,0,0,0,1,0,0
3838,1029,413772.4007903968,67949.31999999999,334268.0889,bedroom,167,165.85046728971963,Budget-friendly,1,0,1,0,0,0,0
3838,1029,413772.4007903968,67949.31999999999,334268.0889,bathroom,89,83.07165109034268,Budget-friendly,1,1,0,0,0,0,0
3838,1029,413772.4007903968,67949.31999999999,334268.0889,living room,198,144.85046728971963,Mid-range,1,0,0,0,1,0,0
3839,1387,414396.62153522094,87711.53,499285.94914999994,bedroom,240,219.0979020979021,High-end,1,0,1,0,0,0,0
3839,1387,414396.62153522094,87711.53,499285.94914999994,bedroom,229,219.0979020979021,Budget-friendly,1,0,1,0,0,0,0
3839,1387,414396.62153522094,87711.53,499285.94914999994,bathroom,104,102.12587412587413,Mid-range,1,1,0,0,0,0,0
3840,1052,414707.88204603177,74324.7,278157.75570000004,bedroom,167,168.85981308411215,Budget-friendly,1,0,1,0,0,0,0
3840,1052,414707.88204603177,74324.7,278157.75570000004,bathroom,90,84.50467289719626,High-end,1,1,0,0,0,0,0
3840,1052,414707.88204603177,74324.7,278157.75570000004,kitchen,195,147.85981308411215,Mid-range,1,0,0,1,0,0,0
3841,1218,411811.87474069337,123958.88,223828.022925,full renovation,1218,172.55944055944056,Mid-range,1,0,0,0,0,0,1
3842,1024,411811.87474069337,66905.15,332265.5853,bedroom,164,165.196261682243,Budget-friendly,1,0,1,0,0,0,0
3842,1024,411811.87474069337,66905.15,332265.5853,bathroom,89,82.7601246105919,Budget-friendly,1,1,0,0,0,0,0
3842,1024,411811.87474069337,66905.15,332265.5853,living room,192,144.196261682243,Budget-friendly,1,0,0,0,1,0,0
3843,1311,414707.88204603177,79757.32,308155.5739,bedroom,228,207.75990675990676,Mid-range,1,0,1,0,0,0,0
3843,1311,414707.88204603177,79757.32,308155.5739,bedroom,217,207.75990675990676,Budget-friendly,1,0,1,0,0,0,0
3843,1311,414707.88204603177,79757.32,308155.5739,bathroom,109,98.4055944055944,Budget-friendly,1,1,0,0,0,0,0
3844,1025,415328.9046487665,73833.84,337737.3523000001,bedroom,168,165.3271028037383,Mid-range,1,0,1,0,0,0,0
3844,1025,415328.9046487665,73833.84,337737.3523000001,bathroom,87,82.82242990654206,High-end,1,1,0,0,0,0,0
3844,1025,415328.9046487665,73833.84,337737.3523000001,living room,192,144.3271028037383,Budget-friendly,1,0,0,0,1,0,0
3845,822,414396.62153522094,62157.27,216875.1512,bedroom,145,138.7663551401869,Budget-friendly,1,0,1,0,0,0,0
3845,822,414396.62153522094,62157.27,216875.1512,bathroom,81,70.17445482866043,Budget-friendly,1,1,0,0,0,0,0
3845,822,414396.62153522094,62157.27,216875.1512,living room,157,117.76635514018692,Budget-friendly,1,0,0,0,1,0,0
3846,4067,415328.9046487665,406804.97,627077.0424749999,full renovation,4067,301.0,Mid-range,1,0,0,0,0,0,1
3847,1272,414707.88204603177,140361.44999999998,464542.5741,full renovation,1272,180.48951048951048,High-end,1,0,0,0,0,0,1
3848,1591,414396.62153522094,169253.45,533980.10655,full renovation,1591,301.0,High-end,1,0,0,0,0,0,1
3849,4509,411811.87474069337,561355.23,1262477.7242,full renovation,4509,301.0,High-end,1,0,0,0,0,0,1
3850,1093,414707.88204603177,71089.54999999999,276843.1469,bedroom,211,175.23776223776224,Mid-range,1,0,1,0,0,0,0
3850,1093,414707.88204603177,71089.54999999999,276843.1469,bathroom,106,87.73426573426573,Budget-friendly,1,1,0,0,0,0,0
3850,1093,414707.88204603177,71089.54999999999,276843.1469,kitchen,262,154.2027972027972,Mid-range,1,0,0,1,0,0,0
3851,1948,414707.88204603177,251628.04,482879.6489,full renovation,1948,301.0,High-end,1,0,0,0,0,0,1
3852,2256,413772.4007903968,303054.92,661628.60725,full renovation,2256,301.0,Mid-range,1,0,0,0,0,0,1
3853,1698,414396.62153522094,182842.08,640228.3459,full renovation,1698,301.0,High-end,1,0,0,0,0,0,1
3854,1011,414707.88204603177,76099.19,354233.92625,bedroom,169,163.49532710280374,High-end,1,0,1,0,0,0,0
3854,1011,414707.88204603177,76099.19,354233.92625,bathroom,85,81.95015576323988,Mid-range,1,1,0,0,0,0,0
3854,1011,414707.88204603177,76099.19,354233.92625,living room,196,142.49532710280374,Budget-friendly,1,0,0,0,1,0,0
3855,902,411811.87474069337,79453.1,219723.0437,bedroom,148,149.23364485981307,High-end,1,0,1,0,0,0,0
3855,902,411811.87474069337,79453.1,219723.0437,bathroom,81,75.1588785046729,Mid-range,1,1,0,0,0,0,0
3855,902,411811.87474069337,79453.1,219723.0437,kitchen,179,128.23364485981307,High-end,1,0,0,1,0,0,0
3856,1716,413772.4007903968,198404.68,413634.55149999994,full renovation,1716,301.0,Budget-friendly,1,0,0,0,0,0,1
3857,876,415328.9046487665,67094.05,311660.52189999993,bedroom,167,145.83177570093457,Mid-range,1,0,1,0,0,0,0
3857,876,415328.9046487665,67094.05,311660.52189999993,bathroom,86,73.53894080996885,Budget-friendly,1,1,0,0,0,0,0
3857,876,415328.9046487665,67094.05,311660.52189999993,other/custom,167,124.83177570093457,High-end,1,0,0,0,0,1,0
3858,699,411811.87474069337,82278.88,267932.9066,bedroom,129,125.86339522546419,High-end,1,0,1,0,0,0,0
3858,699,411811.87474069337,82278.88,267932.9066,bathroom,64,63.39522546419098,High-end,1,1,0,0,0,0,0
3858,699,411811.87474069337,82278.88,267932.9066,kitchen,126,104.86339522546419,High-end,1,0,0,1,0,0,0
3859,1416,411811.87474069337,122303.38,426094.5795,full renovation,1416,201.63636363636363,Mid-range,1,0,0,0,0,0,1
3860,550,414396.62153522094,62157.27,219803.93085,bedroom,122,117.36604774535809,Budget-friendly,1,0,1,0,0,0,0
3860,550,414396.62153522094,62157.27,219803.93085,bathroom,61,59.04774535809018,Budget-friendly,1,1,0,0,0,0,0
3860,550,414396.62153522094,62157.27,219803.93085,living room,120,96.36604774535809,Budget-friendly,1,0,0,0,1,0,0
3861,830,411811.87474069337,78369.5,285913.1475,bedroom,149,139.81308411214954,Mid-range,1,0,1,0,0,0,0
3861,830,411811.87474069337,78369.5,285913.1475,bathroom,71,70.67289719626169,High-end,1,1,0,0,0,0,0
3861,830,411811.87474069337,78369.5,285913.1475,kitchen,167,118.81308411214954,High-end,1,0,0,1,0,0,0
3862,1076,415328.9046487665,114171.06,385458.27045,bedroom,0,0.0,High-end,0,0,1,0,0,0,0
3862,1076,415328.9046487665,114171.06,385458.27045,bedroom,0,0.0,High-end,0,0,1,0,0,0,0
3862,1076,415328.9046487665,114171.06,385458.27045,bathroom,0,0.0,High-end,0,1,0,0,0,0,0
3862,1076,415328.9046487665,114171.06,385458.27045,kitchen,0,0.0,High-end,0,0,0,1,0,0,0
3863,3572,414707.88204603177,457985.9199999999,841045.7352,full renovation,3572,301.0,High-end,1,0,0,0,0,0,1
3864,942,411811.87474069337,83102.44,340081.3074,full renovation,942,133.46728971962617,Mid-range,1,0,0,0,0,0,1
3865,1097,414396.62153522094,80100.86,184651.27349999995,bedroom,175,175.83449883449885,High-end,1,0,1,0,0,0,0
3865,1097,414396.62153522094,80100.86,184651.27349999995,bathroom,106,87.93006993006993,High-end,1,1,0,0,0,0,0
3865,1097,414396.62153522094,80100.86,184651.27349999995,living room,294,154.7902097902098,Budget-friendly,1,0,0,0,1,0,0
3866,1723,415328.9046487665,251628.04,588533.2915,full renovation,1723,301.0,High-end,1,0,0,0,0,0,1
3867,3055,411811.87474069337,438965.1699999999,706829.2832999999,full renovation,3055,301.0,Budget-friendly,1,0,0,0,0,0,1
3868,2968,414396.62153522094,389580.6999999999,696771.1795,full renovation,2968,301.0,High-end,1,0,0,0,0,0,1
3869,813,411811.87474069337,74977.16,278564.38925,full renovation,813,116.58878504672897,Budget-friendly,1,0,0,0,0,0,1
3870,965,411811.87474069337,70050.62,268808.2635,bedroom,165,157.47663551401868,High-end,1,0,1,0,0,0,0
